cow_id,animal_name,sire,parity,lactation_length_d,peak_day,peak_milk_kg,dry_period_d,milk_yield_kg
804555,Frida,C. Dv. Creeton,3,343.0,81.0,42.8,55.0,10801.3
803392,Touch,U.M Aberlin -ET,3,314.0,68.0,56.4,58.0,9216.1
804705,Lemja,Jenny S.TrumpET,3,354.0,67.0,48.2,81.0,11212.3
801902,Ariel,SuperSonic XA,3,350.0,55.0,40.8,49.0,10877.0
801815,Neptu,Bosside Altaros,3,343.0,119.0,49.8,85.0,10640.0
802449,Pisa 2,Bull Earl,3,423.0,33.0,48.2,78.0,11338.4
801938,Timor,S. Gypsy B.,3,282.0,27.0,43.0,52.0,8398.0
804203,Rossi,Mac Douglas-ET,3,338.0,62.0,54.0,57.0,13790.5
3224,,BENTLEY,3,351.0,83.0,43.3,83.0,10100.0
803226,Lousy,Bull Mix,3,434.0,116.0,56.6,58.0,13131.0
802909,Larra,DILLION,3,305.0,70.0,36.2,43.0,7597.3
804123,Aline,Mac Douglas-ET,3,432.0,89.0,46.4,60.0,12765.5
804377,Reren 1,C. Starlight,3,322.0,81.0,45.3,72.0,10110.4
803970,MCC-130,Brasilia,3,339.0,92.0,43.6,49.0,10995.0
804228,Aneko,Mac Douglas-ET,3,313.0,42.0,36.0,56.0,9442.6
803401,Eriz,Bull Mix,3,327.0,29.0,51.4,126.0,6182.5
803750,Foc-488,Holstein Bull,3,294.0,58.0,36.9,61.0,7499.2
803647,Teten,O.S.Elmer-XA,3,357.0,110.0,44.4,50.0,9732.0
803790,Kimber,Bull Mix,3,407.0,67.0,44.6,90.0,10589.5
804568,Pisa,C. Dv. Creeton,3,285.0,94.0,43.0,52.0,8667.0
802169,VERDA,Jenny S.TrumpXA,3,325.0,60.0,48.0,121.0,8728.0
804445,ERSA,C. Dv. Creeton,3,334.0,104.0,37.3,107.0,8620.1
802334,RANSI,C. Starlight,3,293.0,64.0,36.8,57.0,8431.0
801752,Alanis,S. Gypsy B.,3,344.0,51.0,53.2,52.0,12400.0
804507,Prety,Coyne PlanetET,3,279.0,74.0,38.1,60.0,7135.7
804050,TOMAS,O.S.Elmer-XA,3,394.0,34.0,43.5,95.0,11426.3
802473,Jeni-li,Gold Wyn Cadet,3,290.0,31.0,42.6,49.0,9457.0
803039,Alair,DILLION,3,294.0,36.0,42.0,50.0,8592.3
803360,Kionai,Bull Mix,3,265.0,114.0,44.2,91.0,6746.6
804113,Libra,C. Starlight,3,297.0,57.0,42.3,51.0,9271.2
803343,Aiden,S. Gypsy B.,3,341.0,67.0,49.7,44.0,9009.0
803081,Anima,C. Toyjet,3,388.0,34.0,50.2,74.0,12392.5
801631,Abagil,C. Toyjet,3,408.0,83.0,40.2,44.0,11034.0
804153,PERK-266,Brasilia,3,359.0,111.0,46.3,57.0,12215.4
803137,Discal,DU-Osmond,3,324.0,36.0,47.2,75.0,8819.3
3289,,LEVI,3,336.0,33.0,44.3,49.0,10425.0
803264,Gama,S. Gypsy B.,3,345.0,93.0,49.0,56.0,10433.3
801980,VALERIE,C. Toyjet,3,404.0,92.0,44.9,56.0,13063.0
802596,Gaga,Bull Mix,3,383.0,62.0,43.5,52.0,10312.1
803721,Corela,O.S.Elmer-XA,3,291.0,48.0,40.9,52.0,6313.4
802631,Britny,Bull mix,3,257.0,62.0,34.6,66.0,6465.2
804374,NUBE,C. Dv. Creeton,3,285.0,39.0,40.7,57.0,8112.1
804106,Abbie,Krunch - ET,3,366.0,112.0,45.6,44.0,12682.7
803189,Jasme,Jenny S.TrumpXA,3,426.0,64.0,48.8,106.0,11045.2
803300,Hiromi,Bull Mix,3,289.0,43.0,49.4,66.0,8664.5
804580,Yuana,L.Jet Bowser XA,3,334.0,92.0,56.8,58.0,14813.4
802778,Jana,Bosside Altaros,3,436.0,51.0,47.2,85.0,10414.9
803260,Harra,S. Gypsy B.,3,303.0,53.0,41.1,85.0,7382.3
803727,Vind-487,Holstein Bull,3,391.0,67.0,39.0,52.0,10698.0
802184,Sumina,Jenny S.TrumpXA,3,443.0,53.0,42.2,80.0,12877.8
801366,Dona,PicstonShakerXA,3,299.0,64.0,39.5,44.0,7422.0
801473,Lunar,C. Toyjet,3,307.0,33.0,42.9,45.0,8853.0
802140,FIKA,Bull Mix,3,402.0,35.0,49.1,121.0,12210.8
803651,Size,Bull Mix,3,398.0,67.0,31.7,53.0,9455.6
803168,Berlin,DU-Osmond,3,369.0,79.0,34.6,103.0,6272.3
3071,,SHOUT,3,395.0,27.0,45.5,87.0,10999.3
802625,Aldhia,S. Gypsy B.,3,409.0,37.0,48.3,55.0,12530.6
803190,Love,DU-Osmond,3,319.0,57.0,49.2,71.0,9409.6
804672,Anani,C. Toyjet,3,288.0,59.0,63.6,55.0,12177.5
803827,Hiley,O.S.Elmer-XA,3,416.0,89.0,36.9,58.0,11874.9
804332,Ayoni,Bull Mix,3,375.0,119.0,46.5,55.0,9975.9
804283,Disu,C. Dv. Creeton,3,292.0,44.0,50.5,52.0,10143.6
803055,Sidra,Bull Mix,3,380.0,71.0,41.1,128.0,8771.0
803376,Qiya,Gold Lyn Dickey,3,289.0,88.0,46.2,44.0,7799.4
803570,Anjani,L.Jet Bowser XA,3,294.0,90.0,43.0,50.0,9733.1
804065,Gold398,Brasilia,3,347.0,76.0,44.0,55.0,11860.7
803553,Madison,L.S Titanic,3,336.0,78.0,43.1,57.0,9880.1
803988,Just016,Brasilia,3,407.0,107.0,40.6,57.0,11146.2
803221,Nila,DILLION,3,290.0,66.0,43.7,56.0,6560.3
3426,,STYLIST,3,372.0,34.0,45.6,40.0,11469.1
802913,Titis,Macguinees-XA,3,413.0,46.0,46.3,57.0,11450.4
801888,Basia,Bull Earl,3,290.0,47.0,39.9,51.0,7597.0
804047,HODO-346,Holstein Bull,3,299.0,48.0,43.4,42.0,9969.5
802578,Feel,S. Gypsy B.,3,391.0,58.0,46.0,70.0,9603.1
804039,Rou-120,Brasilia,3,319.0,88.0,38.8,52.0,9837.9
801400,Ayu,Bull Mix,3,390.0,67.0,44.0,50.0,12030.0
804242,Vodo-254,Holstein Bull,3,291.0,86.0,42.6,59.0,9027.4
802661,Sirena,Bull Aril,3,391.0,54.0,34.0,72.0,7461.6
3488,,FOCUS,3,412.0,54.0,43.0,55.0,10651.7
803679,Peso,K.S.Layne ET,3,292.0,56.0,42.5,57.0,9844.2
802655,TAN,Bull Mix,3,438.0,37.0,42.6,103.0,10469.9
3113,,PONDER,3,289.0,50.0,50.3,122.0,9152.0
803095,Lola,LE-SHO Contact,3,339.0,82.0,44.4,58.0,8560.5
803115,Adrina,Bull Mix,3,337.0,95.0,46.4,56.0,9002.8
3596,,FABULON,3,292.0,59.0,40.0,87.0,7372.1
802444,Dima,Gold Wyn Cadet,3,350.0,45.0,40.2,37.0,8772.4
803902,Joey,L.Jet Bowser XA,3,291.0,87.0,44.1,47.0,9035.0
802170,Ceu-Ceu,Jenny S.TrumpXA,3,333.0,24.0,45.3,76.0,11285.1
803296,Badia,DILLION,3,349.0,67.0,57.2,54.0,7997.2
804222,Wendy,Mac Douglas-ET,3,288.0,92.0,51.0,45.0,11502.8
803058,Sonar,Bull Mix,3,325.0,38.0,52.8,113.0,8583.8
801506,Vina,PicstonShakerXA,3,369.0,35.0,47.5,50.0,11814.0
803338,Julie,S. Gypsy B.,3,288.0,109.0,42.1,47.0,7889.0
804004,Crv-123,Brasilia,3,293.0,105.0,44.7,48.0,10289.6
801801,Nonon,Bull Bailey,3,342.0,70.0,41.4,56.0,9181.0
3013,,JUSTIFIER,3,352.0,70.0,32.2,131.0,7720.8
803146,Usha,LE-SHO Contact,3,404.0,58.0,49.5,58.0,10006.8
804022,PISA,O.S.Elmer-XA,3,284.0,90.0,44.0,54.0,9395.7
802482,Zora 2,Bull Brad,3,345.0,69.0,38.0,50.0,10273.2
801941,FALCO,S. Gypsy B.,3,314.0,62.0,42.7,117.0,8597.0
3033,,SATCHEL,3,368.0,48.0,52.7,87.0,11330.2
804411,Gusta,C. Starlight,3,381.0,80.0,42.6,65.0,10941.5
802241,Genius,Bull Mix,3,367.0,44.0,45.0,57.0,10226.6
3103,,ZELGADIS,3,304.0,37.0,47.3,50.0,9413.0
803472,Sumina,L.Jet Bowser XA,3,336.0,40.0,47.4,49.0,11231.2
802749,Fredom,Bull Mix,3,440.0,53.0,46.0,84.0,11392.2
803747,Qui-475,Holstein Bull,3,289.0,74.0,38.4,48.0,9190.9
3026,,WINNER,3,349.0,38.0,40.6,95.0,9729.1
803809,Lota,W.EpicIcebergET,3,341.0,50.0,47.3,72.0,11984.2
801943,Kimber,Shadow Boxer,3,282.0,32.0,37.3,63.0,7577.0
3125,,WINNER,3,401.0,53.0,50.6,81.0,13422.4
803623,Friski,SuperSonic XA,3,349.0,92.0,43.2,46.0,10472.6
802086,SETIA,DE-SU Fork -ET,3,278.0,74.0,47.9,50.0,8615.0
802078,Charo,Bull Speckles,3,300.0,102.0,39.1,47.0,7934.0
3415,,STYLIST,3,351.0,47.0,42.8,87.0,10087.1
3110,,PONDER,3,373.0,108.0,44.0,48.0,12903.4
803004,Kaneli,U.M Aberlin -ET,3,418.0,87.0,61.3,68.0,11779.1
802061,Bobo,Bull Speckles,3,410.0,67.0,53.9,107.0,13710.4
803851,Zena,O.S.Elmer-XA,3,307.0,93.0,48.5,49.0,10267.0
803339,Berdi,U.M Aberlin -ET,3,313.0,46.0,36.0,53.0,7762.5
802955,Chibi,LE-SHO Contact,3,313.0,89.0,49.7,54.0,10274.9
803105,Aixa,DILLION,3,288.0,38.0,44.9,51.0,8281.9
802247,Pelangi,Jenny S.TrumpXA,3,290.0,45.0,44.9,54.0,9418.0
802453,Pipiet,C. Starlight,3,440.0,67.0,42.0,76.0,10652.0
3494,,FABULON,3,341.0,77.0,40.9,60.0,8858.4
803597,Irra,S Braxton,3,285.0,110.0,41.4,61.0,9612.0
801492,Vista,K.BigTime,3,276.0,53.0,33.4,51.0,6579.0
801946,GARINI 2,S. Gypsy B.,3,356.0,63.0,38.5,81.0,7682.4
802055,GUNDA,S. Gypsy B.,3,294.0,54.0,50.5,56.0,9969.7
802126,TETTI,Bull Mix,3,286.0,35.0,44.0,50.0,8689.5
3147,,ROUMARE,3,384.0,103.0,42.5,95.0,9988.5
801771,Rahma,Bull Longlife,3,328.0,37.0,41.5,72.0,6386.0
802988,Ayu,U.M Aberlin -ET,4,315.0,102.0,44.2,71.0,7543.4
804392,Novia,F.Shamrock,4,343.0,73.0,37.1,63.0,8691.1
803615,Fudul,K.S Layne ET,4,290.0,47.0,46.7,50.0,9820.4
803624,Astin,S. Micah XA,4,274.0,81.0,35.1,70.0,5985.3
803763,Adelia,M.Z.Merlin.-XA,4,299.0,103.0,34.8,83.0,7407.9
803893,Hazid,O.S.Elmer-XA,4,293.0,96.0,50.8,49.0,11392.9
804440,Epson,K-M.EpicSave-ET,4,287.0,90.0,44.2,54.0,10428.6
803333,Kimi,K. Big Time,4,288.0,69.0,38.1,57.0,7061.6
803795,Ikeu,Bull Mix,4,257.0,77.0,40.2,88.0,8000.9
803898,Murni,M.Z.Merlin.-XA,4,249.0,56.0,42.5,101.0,8532.0
803498,Resti,L.S Titanic,4,377.0,35.0,37.0,78.0,9063.4
802926,Olivia,Jenny S.TrumpXA,4,279.0,81.0,43.1,75.0,5947.7
803098,Rahma,DILLION,4,295.0,57.0,46.5,51.0,8685.5
804077,Brok-001,Brasilia,4,324.0,106.0,28.9,54.0,6089.3
803746,Irfi,K.S Layne ET,4,274.0,95.0,39.7,109.0,7731.8
804569,Zelip,C. Toyjet,4,284.0,63.0,43.0,55.0,8146.3
803855,Gold-100,Holstein Bull,4,285.0,23.0,39.7,55.0,6707.2
803246,Femi,Bull Mix,4,320.0,69.0,45.5,60.0,8171.7
803753,Anita,Bull Mix,4,322.0,91.0,44.3,97.0,9426.8
801585,GINO,S. Gypsy B.,4,285.0,49.0,43.7,59.0,8034.0
803173,Monica,Jenny S.TrumpXA,4,287.0,99.0,44.3,50.0,7517.0
802157,Capri,Jenny S.TrumpXA,4,318.0,78.0,46.9,87.0,10185.2
803410,Mega,S. Gypsy B.,4,369.0,62.0,53.9,45.0,14064.1
803878,Harra 1,M.Z.Merlin ET,4,293.0,61.0,50.3,54.0,11555.8
803742,Nonon,Bull Mix,4,270.0,94.0,39.5,76.0,8151.4
803897,Selena,W.EpicIcebergET,4,290.0,56.0,39.4,49.0,8084.0
804505,RESVI,S. Micah XA,4,285.0,53.0,45.9,48.0,10219.2
801522,Olivia,Bull Mix,4,293.0,66.0,41.6,127.0,7993.0
804142,ESTEH,Bull Mix,4,295.0,85.0,40.6,87.0,7756.2
801992,Corella,Bull Speckles,4,304.0,50.0,50.7,99.0,10101.5
804399,Capri,L.Jet Bowser-ET,4,285.0,51.0,48.5,52.0,9355.1
803337,Lunar,Bull Mix,4,423.0,54.0,38.5,84.0,9121.4
803861,Haley,L.S Titanic,4,278.0,57.0,37.2,58.0,5827.1
803925,Alana,W.EpicIcebergET,4,288.0,73.0,36.7,53.0,8765.1
803764,Corwin,O.S.Elmer-XA,4,384.0,56.0,39.3,46.0,10887.2
803866,Tatu,M.Z.Merlin ET,4,289.0,50.0,49.8,49.0,11476.1
804194,Moth592,Holstein Bull,4,284.0,63.0,47.2,53.0,10545.7
803705,Loka 1,Bull Mix,4,304.0,56.0,39.5,49.0,8808.9
804233,Novem,C. Toyjet,4,398.0,89.0,53.6,100.0,12620.7
803611,Verda,L.Jet Bowser XA,4,289.0,103.0,42.6,50.0,9001.2
804055,ROSA,K. Big Time,4,284.0,90.0,41.4,56.0,8813.0
803459,Elona,L.S Titanic,4,294.0,37.0,40.6,51.0,8256.3
804290,MEGGI,M.Z.Merlin.-XA,4,312.0,80.0,44.0,58.0,10268.8
803854,Arumi,M.Z.Merlin ET,4,315.0,70.0,43.1,50.0,10667.6
804006,Bonita,W.EpicIcebergET,4,354.0,69.0,38.7,57.0,10374.8
803064,Tipa,Bull Mix,4,292.0,60.0,50.8,52.0,9450.0
803580,Ophie,K.S Layne ET,4,269.0,78.0,36.5,99.0,7156.2
803991,Vacu155,Brasilia,4,249.0,61.0,36.6,111.0,6493.3
802160,Chen,Bull Mix,4,295.0,71.0,47.6,49.0,9555.3
804070,HOTA-018,Brasilia,4,364.0,72.0,47.0,58.0,10389.9
803380,Escud,S. Micah XA,4,430.0,34.0,51.6,42.0,12407.8
803014,Sheva,Bull Mix,4,297.0,24.0,48.2,70.0,7878.1
802297,Pearce,C. Starlight,4,279.0,78.0,45.6,92.0,9000.8
802606,Abbie,S. Gypsy B.,4,292.0,36.0,46.4,53.0,8779.4
802986,Lani,DILLION,4,351.0,39.0,48.5,87.0,8676.2
801672,Abril,S. Gypsy B.,4,321.0,79.0,42.5,55.0,10544.0
803644,Yuana,K.S Layne ET,4,314.0,41.0,39.0,57.0,8765.2
801339,Setia,C. Starlight,4,304.0,77.0,42.7,50.0,9057.0
803802,Adelio,K. Big Time,4,315.0,73.0,43.8,54.0,9767.8
802527,Tabia 1,Bull Mix,4,292.0,41.0,39.2,42.0,6395.6
803244,Atena,DILLION,4,259.0,40.0,44.7,105.0,8314.7
803344,Yoshi,K. Big Time,4,294.0,29.0,40.5,43.0,7166.2
803316,Berget,Jenny S.TrumpXA,4,294.0,43.0,47.2,49.0,9769.2
803598,Okta,Bull Mix,4,329.0,119.0,40.3,75.0,9113.0
803509,Alima,M.Z.Merlin ET,4,395.0,86.0,43.9,77.0,12360.5
802217,GIDA,Bull Speckles,4,397.0,40.0,46.5,71.0,11381.1
803909,Cica,O.S.Elmer-XA,4,287.0,82.0,51.4,40.0,11706.5
804036,Just013,Brasilia,4,341.0,99.0,42.1,54.0,9680.5
802856,Iden,SuperSonic XA,4,271.0,46.0,43.8,115.0,7496.1
803114,Verlin,DILLION,4,309.0,70.0,53.3,45.0,6587.5
801817,JASME,Bull Longlife,4,356.0,53.0,41.3,71.0,9473.2
802284,Wonro,S. Gypsy B.,4,292.0,60.0,47.8,48.0,9010.9
803310,Tuoli,Bull Mix,4,291.0,42.0,48.9,49.0,9713.0
803149,Keron,Bull Mix,4,292.0,41.0,49.8,28.0,9914.3
803730,Irra,Bull Mix,4,336.0,39.0,43.0,66.0,10289.3
803606,Beben,Bull Mix,4,404.0,80.0,43.7,55.0,12092.3
803789,Hand,L.S Titanic,4,285.0,91.0,36.3,61.0,7807.8
801448,Dersi,Leader Trent,4,321.0,70.0,39.0,53.0,9465.4
803546,Irra,M.Z.Merlin ET,4,290.0,65.0,45.6,97.0,7819.4
804364,Bebeb,L.Jet Bowser XA,4,317.0,80.0,53.7,51.0,11640.2
803643,RORO,Bull Mix,4,364.0,93.0,32.2,51.0,9243.9
803309,Ainoa,Bull Mix,4,292.0,48.0,39.5,50.0,7687.2
803268,Argel,DILLION,4,292.0,84.0,43.2,50.0,8670.9
803297,Artis,DILLION,4,294.0,77.0,41.9,51.0,7544.2
801619,Lani,S. Gypsy B.,4,399.0,86.0,45.8,100.0,11716.0
803804,Jemba,W.EpicIcebergET,4,407.0,43.0,37.1,72.0,9121.1
803324,Mala,Bull Mix,4,316.0,76.0,46.7,46.0,9166.2
804093,Vici,Longlife,4,328.0,62.0,40.1,58.0,9153.0
803351,Olivia,Jenny S.TrumpXA,4,329.0,43.0,48.3,127.0,11061.5
802790,HIBA,Bull Mix,4,261.0,95.0,44.7,87.0,6012.6
803329,Ciripa 2,K. Big Time,4,316.0,92.0,39.7,83.0,7534.9
803191,Febri,DILLION,4,310.0,71.0,51.0,53.0,10943.8
802905,Vabi,DILLION,4,427.0,52.0,48.6,71.0,13187.0
804326,Amy,Bull Mix,4,318.0,25.0,42.8,64.0,8524.7
803094,Sando,DILLION,4,369.0,54.0,55.0,64.0,9862.4
803118,Joey,LE-SHO Contact,4,325.0,67.0,49.4,101.0,7807.8
802285,Wonro,Macguinees-XA,4,340.0,44.0,45.1,92.0,8710.4
804248,Yiran,L.Jet Bowser-ET,4,361.0,73.0,49.3,49.0,11419.1
801113,Norma,F.Shot.Ares,4,395.0,50.0,40.4,64.0,9266.0
803328,Ciripa 1,K. Big Time,4,294.0,47.0,45.3,49.0,8896.6
802185,Dasya,Shadow Boxer,4,362.0,61.0,44.1,96.0,8222.5
803478,Justin,Klr. SuperMario,4,317.0,89.0,46.4,54.0,9254.2
3573,,VINDICATE,4,290.0,87.0,36.3,51.0,6868.9
802792,Sebe,Bull Aril,4,346.0,66.0,45.1,48.0,9908.8
804097,KALLI,K. Big Time,4,361.0,71.0,39.8,104.0,9173.3
803652,Karen,L.Jet Bowser XA,4,391.0,123.0,42.0,58.0,11330.6
803849,Lani,W.EpicIcebergET,4,307.0,54.0,52.7,55.0,10772.1
801426,Tabia,Leader Trent,4,294.0,83.0,37.7,45.0,7959.0
803170,Arumi,Bull Mix,4,286.0,34.0,36.5,114.0,7258.1
803469,Dewiq,L.S Titanic,4,316.0,86.0,34.3,53.0,7763.1
801372,FRIDA,Bull Longlife,4,282.0,27.0,44.0,47.0,7506.0
804244,Reyko,Krunch - ET,4,287.0,66.0,44.2,47.0,9798.6
803057,Damita,Bull Mix,4,289.0,69.0,42.1,52.0,7879.6
802827,Niat,Jenny S.TrumpXA,4,348.0,30.0,46.9,55.0,9773.3
802873,Yuana,Macguinees-XA,4,406.0,63.0,42.4,52.0,10033.5
803147,Gadi,DU-Osmond,4,326.0,62.0,37.7,119.0,7171.0
803704,Putri,O.S.Elmer-XA,4,288.0,97.0,48.7,53.0,10342.5
803903,Winar,L.Jet Bowser XA,4,295.0,70.0,42.3,84.0,8774.7
802964,Tari,LE-SHO Contact,4,280.0,74.0,50.3,60.0,8210.0
804269,Afelay,Longlife,4,284.0,77.0,46.1,56.0,9111.2
803888,Albie,C. Dv. Creeton,4,285.0,80.0,43.5,58.0,8854.6
804034,Micah,S. Micah XA,4,288.0,94.0,39.4,58.0,7754.5
802401,Selena,DU-Osmond,4,290.0,56.0,42.6,54.0,8184.1
3217,,GOLDRUSH,4,294.0,38.0,45.4,54.0,8481.8
802098,HAYNA,DE-SU Fork -ET,4,359.0,71.0,42.1,91.0,8451.6
802776,Azuri,C. Starlight,4,312.0,77.0,32.0,32.0,5622.5
804086,TABIA,K. Big Time,4,303.0,54.0,43.5,60.0,8161.4
802216,INIS,Jenny S.TrumpXA,4,339.0,32.0,47.6,49.0,9785.1
802884,Pesan,Forsano,4,268.0,36.0,39.1,117.0,6342.8
802702,Titha,Bull Mix,4,293.0,32.0,54.2,43.0,8695.9
803737,Mam554,Holstein Bull,4,285.0,72.0,45.2,62.0,9275.4
803539,Alda,L.Jet Bowser XA,4,311.0,60.0,51.3,61.0,10530.9
803233,JERA,Gold Wyn Cadet,4,316.0,47.0,42.4,79.0,8380.6
803130,Hopi,Bull Mix,4,327.0,42.0,44.1,66.0,9285.3
803219,Aleja,DILLION,4,324.0,74.0,37.9,49.0,8027.8
803054,Alham 2,DILLION,4,367.0,79.0,41.0,59.0,8975.2
803617,Eet,Bull Mix,4,282.0,70.0,39.0,58.0,6780.6
803124,Zal-Zal,Bull Mix,4,334.0,74.0,37.2,116.0,8385.9
802168,Ophie,Jenny S.TrumpXA,4,290.0,42.0,49.0,63.0,9037.7
804197,Dubi,C. Toyjet,4,286.0,39.0,57.9,47.0,10810.5
802678,Capri,S. Gypsy B.,4,290.0,76.0,47.0,46.0,8699.2
803685,Aria,Bull Mix,4,287.0,62.0,43.5,53.0,9510.0
802305,Wastu,Jenny S.TrumpXA,4,352.0,58.0,40.0,45.0,8277.9
803665,Malli,Bull Mix,4,416.0,78.0,46.6,64.0,13049.7
3001,,BROOKVIEW,4,252.0,57.0,46.2,96.0,6729.8
802874,Bunga,Bull Mix,4,293.0,90.0,54.0,47.0,8393.9
802263,PUTRI,S. Gypsy B.,4,294.0,62.0,39.9,89.0,7263.9
803089,Alana,DILLION,4,289.0,44.0,46.0,55.0,10158.3
3322,,LEVI,4,289.0,50.0,50.0,57.0,9146.2
801396,TEAN,Leader Trent,4,368.0,49.0,52.7,56.0,11404.0
803512,Dinar,M.Z.Merlin ET,4,395.0,44.0,42.5,49.0,12241.6
802852,Sakha,SuperSonic XA,4,396.0,23.0,37.1,51.0,7459.8
802237,JING-YI,Bull Mix,4,293.0,56.0,49.9,54.0,9612.8
803636,Kerry,K.S Layne ET,4,352.0,62.0,44.3,60.0,11599.5
802199,Xenia,Bull Mix,4,355.0,70.0,37.1,95.0,7578.2
802566,Wisco,C. Toyjet,4,328.0,35.0,45.8,60.0,9955.3
803017,Pearce,DILLION,4,431.0,33.0,49.3,116.0,11229.0
803500,Aziza,M.Z.Merlin ET,4,285.0,100.0,42.3,59.0,9039.7
803884,Char,M.Z.Merlin.-XA,4,284.0,82.0,48.5,54.0,10315.2
802965,Gion,Bosside Altaros,4,384.0,50.0,47.3,54.0,10076.9
801932,Beril,Bull Longlife,4,315.0,51.0,30.6,111.0,6644.7
802781,Nasri,DILLION,4,344.0,74.0,46.1,97.0,8285.4
801412,Diana,C. Toyjet,4,271.0,80.0,40.9,115.0,7466.0
803589,Barto,Bull Mix,4,356.0,73.0,38.6,109.0,9489.0
804067,IRTAN,K. Big Time,4,286.0,40.0,44.1,54.0,8932.7
802310,Asuka,Bull Longlife,4,338.0,48.0,41.1,74.0,8235.4
803449,Taksa,Klr. SuperMario,4,354.0,56.0,45.3,57.0,7781.0
803946,GGS-428,Brasilia,4,288.0,53.0,40.7,53.0,7908.6
803864,Sozis,Bull Mix,4,285.0,67.0,47.0,52.0,9240.9
803016,Bella,Bull Mix,4,405.0,70.0,44.7,51.0,11489.2
803931,Koda,W.EpicIcebergET,4,287.0,51.0,38.3,62.0,6988.9
803302,Alana,Gold Wyn Cadet,4,401.0,116.0,43.8,65.0,13488.2
803384,Siska,Gold Lyn Dickey,4,296.0,98.0,34.7,62.0,7906.5
802765,Infla,Bull Mix,4,317.0,37.0,50.6,58.0,9517.0
803780,Star,L.S Titanic,4,362.0,50.0,45.4,54.0,11609.1
802103,Santy,Macguinees-XA,4,369.0,34.0,39.8,126.0,9052.6
802236,NESIA,Jenny S.TrumpXA,4,305.0,38.0,43.1,56.0,8028.0
803462,Jules,Klr. SuperMario,4,401.0,113.0,42.0,55.0,12783.1
803061,Caya,Jenny S.TrumpXA,4,292.0,74.0,34.2,49.0,7029.4
803003,Escud,Bull Mix,4,290.0,58.0,38.4,113.0,7529.0
803564,Dan-Dan,L.Jet Bowser XA,4,285.0,81.0,43.8,57.0,9144.4
801938,Timor,S. Gypsy B.,4,347.0,54.0,45.1,55.0,10051.2
803489,Lydia,K. Big Time,4,413.0,99.0,44.1,55.0,13207.1
803428,Prety,Gold Lyn Dickey,4,345.0,38.0,39.1,80.0,8300.7
802345,TADITA,Jenny S.TrumpXA,4,380.0,48.0,47.1,68.0,9202.4
803504,Cedar,L.Jet Bowser XA,4,261.0,83.0,48.2,68.0,7892.9
803488,Indah,K. Big Time,4,329.0,95.0,40.0,61.0,9485.8
800774,Vanila,,4,313.0,38.0,38.8,62.0,8013.0
802817,Zenar,Bull Mix,4,319.0,70.0,35.2,67.0,6757.8
802621,Gadi,S. Gypsy B.,4,275.0,89.0,45.4,79.0,7282.4
3434,,EVERNOOK TARGET,4,327.0,64.0,35.8,114.0,6931.1
3599,,FABULON,4,291.0,113.0,45.7,52.0,7203.3
801931,Berta,Bull Showtime,4,348.0,60.0,42.1,59.0,10162.5
803658,Beril,Bull Mix,4,269.0,63.0,43.1,77.0,7911.0
802909,Larra,DILLION,4,388.0,30.0,38.8,52.0,7923.8
803050,Sydney,Jenny S.TrumpXA,4,290.0,40.0,46.5,61.0,9719.4
803252,Alena,K. Big Time,4,293.0,55.0,40.0,52.0,7698.0
801761,Jeni-li,Bull Longlife,4,361.0,91.0,37.5,49.0,8732.2
3176,,TENNYSON,4,287.0,92.0,42.2,99.0,7151.4
803295,Reyko,K. Big Time,4,300.0,33.0,43.3,80.0,8878.1
803070,Smalis,Bull Mix,4,365.0,33.0,46.6,48.0,11637.4
803750,Foc-488,Holstein Bull,4,282.0,81.0,35.9,65.0,7136.7
803039,Alair,DILLION,4,314.0,36.0,43.6,51.0,8332.4
802334,RANSI,C. Starlight,4,318.0,105.0,42.2,50.0,7573.8
3002,,CASHMERE,4,316.0,108.0,47.5,41.0,9517.7
801800,Anaba,Shadow Boxer,4,339.0,74.0,51.3,55.0,11229.8
803721,Corela,O.S.Elmer-XA,4,284.0,39.0,50.9,60.0,8849.3
803484,Audy,L.S Titanic,4,357.0,58.0,38.7,126.0,9066.1
800942,Nila,Bull Postavy,4,408.0,43.0,46.6,51.0,13359.0
801366,Dona,PicstonShakerXA,4,309.0,34.0,49.2,108.0,8892.0
3475,,CARBASAR,4,341.0,105.0,45.0,85.0,7996.8
803198,Duyan,Bull Mix,4,309.0,124.0,42.4,65.0,9743.9
801902,Ariel,SuperSonic XA,4,287.0,73.0,36.9,50.0,7161.0
801473,Lunar,C. Toyjet,4,340.0,32.0,44.0,119.0,9969.6
803376,Qiya,Gold Lyn Dickey,4,328.0,117.0,39.4,46.0,8702.1
803332,Bakan,Bull Mix,4,363.0,118.0,36.7,58.0,10107.4
803361,Marbel,U.M Aberlin -ET,4,275.0,119.0,38.6,62.0,8296.9
803343,Aiden,S. Gypsy B.,4,285.0,35.0,43.4,58.0,10020.7
803570,Anjani,L.Jet Bowser XA,4,286.0,68.0,46.0,50.0,9280.2
801752,Alanis,S. Gypsy B.,4,333.0,72.0,55.6,53.0,12622.8
801790,Zakia 1,Bull Showtime,4,344.0,36.0,44.8,72.0,9344.2
801888,Basia,Bull Earl,4,317.0,19.0,35.6,102.0,6935.9
3289,,LEVI,4,336.0,48.0,46.7,54.0,9700.9
803221,Nila,DILLION,4,357.0,73.0,42.0,60.0,10857.2
